Variable,Description
HHAPRVY4,HOME HLTH AGENCY -PRIVATE INS AMT 22
HHAPTRY1,HOME HLTH AGENCY -PRV & TRI AMT 19
HHAPTRY2,HOME HLTH AGENCY -PRV & TRI AMT 20
HHAPTRY3,HOME HLTH AGENCY -PRV & TRI AMT 21
HHAPTRY4,HOME HLTH AGENCY -PRV & TRI AMT 22
HHASLFY1,HOME HLTH AGENCY -SELF/FAMILY AMT 19
HHASLFY2,HOME HLTH AGENCY -SELF/FAMILY AMT 20
HHASLFY3,HOME HLTH AGENCY -SELF/FAMILY AMT 21
HHASLFY4,HOME HLTH AGENCY -SELF/FAMILY AMT 22
HHASTLY1,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 19
HHASTLY2,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 20
HHASTLY3,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 21
HHASTLY4,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 22
HHATCHY1,HOME HEALTH AGENCY VISIT CHARGES 19
HHATCHY2,HOME HEALTH AGENCY VISIT CHARGES 20
HHATCHY3,HOME HEALTH AGENCY VISIT CHARGES 21
HHATCHY4,HOME HEALTH AGENCY VISIT CHARGES 22
HHATRIY1,HOME HLTH AGENCY-TRICARE AMT 19
HHATRIY2,HOME HLTH AGENCY-TRICARE AMT 20
HHATRIY3,HOME HLTH AGENCY-TRICARE AMT 21
HHATRIY4,HOME HLTH AGENCY-TRICARE AMT 22
HHAVAY1,HOME HLTH AGENCY-VA/CHAMPVA AMT 19
HHAVAY2,HOME HLTH AGENCY-VA/CHAMPVA AMT 20
HHAVAY3,HOME HLTH AGENCY-VA/CHAMPVA AMT 21
HHAVAY4,HOME HLTH AGENCY-VA/CHAMPVA AMT 22
HHAWCPY1,HOME HLTH AGENCY- WORKERS COMP AMT 19
HHAWCPY2,HOME HLTH AGENCY- WORKERS COMP AMT 20
HHAWCPY3,HOME HLTH AGENCY- WORKERS COMP AMT 21
HHAWCPY4,HOME HLTH AGENCY- WORKERS COMP AMT 22
HHINDDY1,# NON-AGENCY HOME HEALTH PROVIDR DAYS 19
HHINDDY2,# NON-AGENCY HOME HEALTH PROVIDR DAYS 20
HHINDDY3,# NON-AGENCY HOME HEALTH PROVIDR DAYS 21
HHINDDY4,# NON-AGENCY HOME HEALTH PROVIDR DAYS 22
HHINFDY1,# INFORMAL HOME HEALTH PROVIDER DAYS 19
HHINFDY2,# INFORMAL HOME HEALTH PROVIDER DAYS 20
HHINFDY3,# INFORMAL HOME HEALTH PROVIDER DAYS 21
HHINFDY4,# INFORMAL HOME HEALTH PROVIDER DAYS 22
HHNEXPY1,TOTAL HOME HEALTH NON-AGNCY EXP 19
HHNEXPY2,TOTAL HOME HEALTH NON-AGNCY EXP 20
HHNEXPY3,TOTAL HOME HEALTH NON-AGNCY EXP 21
HHNEXPY4,TOTAL HOME HEALTH NON-AGNCY EXP 22
HHNMCDY1,HOME HLTH NON-AGNCY -MEDICAID AMT 19
HHNMCDY2,HOME HLTH NON-AGNCY -MEDICAID AMT 20
HHNMCDY3,HOME HLTH NON-AGNCY -MEDICAID AMT 21
HHNMCDY4,HOME HLTH NON-AGNCY -MEDICAID AMT 22
HHNMCRY1,HOME HLTH NON-AGNCY -MEDICARE AMT 19
HHNMCRY2,HOME HLTH NON-AGNCY -MEDICARE AMT 20
HHNMCRY3,HOME HLTH NON-AGNCY -MEDICARE AMT 21
HHNMCRY4,HOME HLTH NON-AGNCY -MEDICARE AMT 22
HHNOFDY1,HOME HLTH NON-AGNCY-OTHR FED AMT 19
HHNOFDY2,HOME HLTH NON-AGNCY-OTHR FED AMT 20
HHNOFDY3,HOME HLTH NON-AGNCY-OTHR FED AMT 21
HHNOFDY4,HOME HLTH NON-AGNCY-OTHR FED AMT 22
HHNOSRY1,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 19
HHNOSRY2,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 20
HHNOSRY3,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 21
HHNOSRY4,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 22
HHNOTHY1,HOME HLTH NON-AGNCY -OTH COMBINED AMT 19
HHNOTHY2,HOME HLTH NON-AGNCY -OTH COMBINED AMT 20
HHNOTHY3,HOME HLTH NON-AGNCY -OTH COMBINED AMT 21
HHNOTHY4,HOME HLTH NON-AGNCY -OTH COMBINED AMT 22
HHNPRVY1,HOME HLTH NON-AGNCY -PRIV INS AMT 19
HHNPRVY2,HOME HLTH NON-AGNCY -PRIV INS AMT 20
HHNPRVY3,HOME HLTH NON-AGNCY -PRIV INS AMT 21
HHNPRVY4,HOME HLTH NON-AGNCY -PRIV INS AMT 22
HHNPTRY1,HOME HLTH NON-AGNCY -PRV & TRI AMT 19
HHNPTRY2,HOME HLTH NON-AGNCY -PRV & TRI AMT 20
HHNPTRY3,HOME HLTH NON-AGNCY -PRV & TRI AMT 21
HHNPTRY4,HOME HLTH NON-AGNCY -PRV & TRI AMT 22
HHNSLFY1,HOME HLTH NON-AGNCY -SELF/FAM AMT 19
HHNSLFY2,HOME HLTH NON-AGNCY -SELF/FAM AMT 20
HHNSLFY3,HOME HLTH NON-AGNCY -SELF/FAM AMT 21
HHNSLFY4,HOME HLTH NON-AGNCY -SELF/FAM AMT 22
HHNSTLY1,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 19
HHNSTLY2,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 20
HHNSTLY3,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 21
HHNSTLY4,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 22
HHNTCHY1,HOME HEALTH NON-AGENCY VISIT CHARGES 19
HHNTCHY2,HOME HEALTH NON-AGENCY VISIT CHARGES 20
HHNTCHY3,HOME HEALTH NON-AGENCY VISIT CHARGES 21
HHNTCHY4,HOME HEALTH NON-AGENCY VISIT CHARGES 22
HHNTRIY1,HOME HLTH NON-AGNCY-TRICARE AMT 19
HHNTRIY2,HOME HLTH NON-AGNCY-TRICARE AMT 20
HHNTRIY3,HOME HLTH NON-AGNCY-TRICARE AMT 21
HHNTRIY4,HOME HLTH NON-AGNCY-TRICARE AMT 22
HHNVAY1,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 19
HHNVAY2,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 20
HHNVAY3,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 21
HHNVAY4,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 22
HHNWCPY1,HOME HLTH NON-AGNCY-WORKERS COMP AMT 19
HHNWCPY2,HOME HLTH NON-AGNCY-WORKERS COMP AMT 20
HHNWCPY3,HOME HLTH NON-AGNCY-WORKERS COMP AMT 21
HHNWCPY4,HOME HLTH NON-AGNCY-WORKERS COMP AMT 22
HHTOTDY1,# HOME HEALTH PROVIDER DAYS 19
HHTOTDY2,# HOME HEALTH PROVIDER DAYS 20
HHTOTDY3,# HOME HEALTH PROVIDER DAYS 21
HHTOTDY4,# HOME HEALTH PROVIDER DAYS 22
HIBPAGY1,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 19
HIBPAGY2,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 20
HIBPAGY3,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 21
HIBPAGY4,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 22
HIBPDXY1,HIGH BLOOD PRESSURE DIAG (>17) 19
HIBPDXY2,HIGH BLOOD PRESSURE DIAG (>17) 20
HIBPDXY3,HIGH BLOOD PRESSURE DIAG (>17) 21
HIBPDXY4,HIGH BLOOD PRESSURE DIAG (>17) 22
HIDEG,HIGHEST DEGREE WHEN FIRST ENTERED MEPS
HIEUIDY1,HIEU IDENTIFIER 19
HIEUIDY2,HIEU IDENTIFIER 20
HIEUIDY3,HIEU IDENTIFIER 21
HIEUIDY4,HIEU IDENTIFIER 22
HISPANX,HISPANIC ETHNICITY (EDITED/IMPUTED)
HISPNCAT,HISPANIC ETHNICITY (EDITED/IMPUTED)
HOMEBH2,PROBLEM W/BEHAVIOR AT HOME (5-17)-R2
HOMEBH6,PROBLEM W/BEHAVIOR AT HOME (5-17)-R6
HOUR1,HOURS PER WEEK AT R1 CMJ
HOUR1H,HOURS PER WEEK AT R1 CMJ (IMP)
HOUR2,HOURS PER WEEK AT R2 CMJ
HOUR2H,HOURS PER WEEK AT R2 CMJ (IMP)
HOUR3,HOURS PER WEEK AT R3 CMJ
HOUR3H,HOURS PER WEEK AT R3 CMJ (IMP)
HOUR4,HOURS PER WEEK AT R4 CMJ
HOUR4H,HOURS PER WEEK AT R4 CMJ (IMP)
HOUR5,HOURS PER WEEK AT R5 CMJ
HOUR5H,HOURS PER WEEK AT R5 CMJ (IMP)
HOUR6,HOURS PER WEEK AT R6 CMJ
HOUR6H,HOURS PER WEEK AT R6 CMJ (IMP)
HOUR7,HOURS PER WEEK AT R7 CMJ
HOUR7H,HOURS PER WEEK AT R7 CMJ (IMP)
HOUR8,HOURS PER WEEK AT R8 CMJ
HOUR8H,HOURS PER WEEK AT R8 CMJ (IMP)
HOUR9,HOURS PER WEEK AT R9 CMJ
HOUR9H,HOURS PER WEEK AT R9 CMJ (IMP)
HPDAPY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) APR19
HPDAPY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) APR20
HPDAPY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) APR21
HPDAPY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) APR22
HPDAUY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) AUG19
HPDAUY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) AUG20
HPDAUY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) AUG21
HPDAUY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) AUG22
HPDDEY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) DEC19
HPDDEY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) DEC20
HPDDEY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) DEC21
HPDDEY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) DEC22
HPDFEY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) FEB19
HPDFEY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) FEB20
HPDFEY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) FEB21
HPDFEY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) FEB22
HPDJAY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) JAN19
HPDJAY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) JAN20
HPDJAY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) JAN21
HPDJAY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) JAN22
HPDJLY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUL19
HPDJLY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUL20
HPDJLY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUL21
HPDJLY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUL22
HPDJUY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUN19
HPDJUY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUN20
HPDJUY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUN21
HPDJUY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) JUN22
HPDMAY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAR19
HPDMAY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAR20
HPDMAY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAR21
HPDMAY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAR22
HPDMYY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAY19
HPDMYY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAY20
HPDMYY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAY21
HPDMYY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) MAY22
HPDNOY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) NOV19
HPDNOY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) NOV20
HPDNOY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) NOV21
HPDNOY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) NOV22
HPDOCY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) OCT19
HPDOCY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) OCT20
HPDOCY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) OCT21
HPDOCY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) OCT22
HPDSEY1,PHOLDER OF PRIV INS (SOURCE UNKNWN) SEP19
HPDSEY2,PHOLDER OF PRIV INS (SOURCE UNKNWN) SEP20
HPDSEY3,PHOLDER OF PRIV INS (SOURCE UNKNWN) SEP21
HPDSEY4,PHOLDER OF PRIV INS (SOURCE UNKNWN) SEP22
HPEAPY1,PHOLDER OF EMPL UNION INS IN APR19
HPEAPY2,PHOLDER OF EMPL UNION INS IN APR20
HPEAPY3,PHOLDER OF EMPL UNION INS IN APR21
HPEAPY4,PHOLDER OF EMPL UNION INS IN APR22
HPEAUY1,PHOLDER OF EMPL UNION INS IN AUG19
HPEAUY2,PHOLDER OF EMPL UNION INS IN AUG20
HPEAUY3,PHOLDER OF EMPL UNION INS IN AUG21
HPEAUY4,PHOLDER OF EMPL UNION INS IN AUG22
HPEDEY1,PHOLDER OF EMPL UNION INS IN DEC19
HPEDEY2,PHOLDER OF EMPL UNION INS IN DEC20
HPEDEY3,PHOLDER OF EMPL UNION INS IN DEC21
HPEDEY4,PHOLDER OF EMPL UNION INS IN DEC22
HPEFEY1,PHOLDER OF EMPL UNION INS IN FEB19
HPEFEY2,PHOLDER OF EMPL UNION INS IN FEB20
HPEFEY3,PHOLDER OF EMPL UNION INS IN FEB21
HPEFEY4,PHOLDER OF EMPL UNION INS IN FEB22
HPEJAY1,PHOLDER OF EMPL UNION INS IN JAN19
HPEJAY2,PHOLDER OF EMPL UNION INS IN JAN20
HPEJAY3,PHOLDER OF EMPL UNION INS IN JAN21
HPEJAY4,PHOLDER OF EMPL UNION INS IN JAN22
HPEJLY1,PHOLDER OF EMPL UNION INS IN JUL19
HPEJLY2,PHOLDER OF EMPL UNION INS IN JUL20
HPEJLY3,PHOLDER OF EMPL UNION INS IN JUL21
HPEJLY4,PHOLDER OF EMPL UNION INS IN JUL22
HPEJUY1,PHOLDER OF EMPL UNION INS IN JUN19
HPEJUY2,PHOLDER OF EMPL UNION INS IN JUN20
HPEJUY3,PHOLDER OF EMPL UNION INS IN JUN21
HPEJUY4,PHOLDER OF EMPL UNION INS IN JUN22
HPEMAY1,PHOLDER OF EMPL UNION INS IN MAR19
HPEMAY2,PHOLDER OF EMPL UNION INS IN MAR20
HPEMAY3,PHOLDER OF EMPL UNION INS IN MAR21
HPEMAY4,PHOLDER OF EMPL UNION INS IN MAR22
HPEMYY1,PHOLDER OF EMPL UNION INS IN MAY19
HPEMYY2,PHOLDER OF EMPL UNION INS IN MAY20
HPEMYY3,PHOLDER OF EMPL UNION INS IN MAY21
HPEMYY4,PHOLDER OF EMPL UNION INS IN MAY22
HPENOY1,PHOLDER OF EMPL UNION INS IN NOV19
HPENOY2,PHOLDER OF EMPL UNION INS IN NOV20
HPENOY3,PHOLDER OF EMPL UNION INS IN NOV21
HPENOY4,PHOLDER OF EMPL UNION INS IN NOV22
HPEOCY1,PHOLDER OF EMPL UNION INS IN OCT19
HPEOCY2,PHOLDER OF EMPL UNION INS IN OCT20
HPEOCY3,PHOLDER OF EMPL UNION INS IN OCT21
HPEOCY4,PHOLDER OF EMPL UNION INS IN OCT22
HPESEY1,PHOLDER OF EMPL UNION INS IN SEP19
HPESEY2,PHOLDER OF EMPL UNION INS IN SEP20
HPESEY3,PHOLDER OF EMPL UNION INS IN SEP21
HPESEY4,PHOLDER OF EMPL UNION INS IN SEP22
HPNAPY1,PHOLDER OF NONGROUP INS IN APR19
HPNAPY2,PHOLDER OF NONGROUP INS IN APR20
HPNAPY3,PHOLDER OF NONGROUP INS IN APR21
HPNAPY4,PHOLDER OF NONGROUP INS IN APR22
HPNAUY1,PHOLDER OF NONGROUP INS IN AUG19
HPNAUY2,PHOLDER OF NONGROUP INS IN AUG20
HPNAUY3,PHOLDER OF NONGROUP INS IN AUG21
HPNAUY4,PHOLDER OF NONGROUP INS IN AUG22
HPNDEY1,PHOLDER OF NONGROUP INS IN DEC19
HPNDEY2,PHOLDER OF NONGROUP INS IN DEC20
HPNDEY3,PHOLDER OF NONGROUP INS IN DEC21
HPNDEY4,PHOLDER OF NONGROUP INS IN DEC22
HPNFEY1,PHOLDER OF NONGROUP INS IN FEB19
HPNFEY2,PHOLDER OF NONGROUP INS IN FEB20
HPNFEY3,PHOLDER OF NONGROUP INS IN FEB21
HPNFEY4,PHOLDER OF NONGROUP INS IN FEB22
HPNJAY1,PHOLDER OF NONGROUP INS IN JAN19
HPNJAY2,PHOLDER OF NONGROUP INS IN JAN20
HPNJAY3,PHOLDER OF NONGROUP INS IN JAN21
HPNJAY4,PHOLDER OF NONGROUP INS IN JAN22
HPNJLY1,PHOLDER OF NONGROUP INS IN JUL19
HPNJLY2,PHOLDER OF NONGROUP INS IN JUL20
HPNJLY3,PHOLDER OF NONGROUP INS IN JUL21
HPNJLY4,PHOLDER OF NONGROUP INS IN JUL22
HPNJUY1,PHOLDER OF NONGROUP INS IN JUN19
HPNJUY2,PHOLDER OF NONGROUP INS IN JUN20
HPNJUY3,PHOLDER OF NONGROUP INS IN JUN21
HPNJUY4,PHOLDER OF NONGROUP INS IN JUN22
HPNMAY1,PHOLDER OF NONGROUP INS IN MAR19
HPNMAY2,PHOLDER OF NONGROUP INS IN MAR20
HPNMAY3,PHOLDER OF NONGROUP INS IN MAR21
HPNMAY4,PHOLDER OF NONGROUP INS IN MAR22
HPNMYY1,PHOLDER OF NONGROUP INS IN MAY19
HPNMYY2,PHOLDER OF NONGROUP INS IN MAY20
HPNMYY3,PHOLDER OF NONGROUP INS IN MAY21
HPNMYY4,PHOLDER OF NONGROUP INS IN MAY22
HPNNOY1,PHOLDER OF NONGROUP INS IN NOV19
HPNNOY2,PHOLDER OF NONGROUP INS IN NOV20
HPNNOY3,PHOLDER OF NONGROUP INS IN NOV21
HPNNOY4,PHOLDER OF NONGROUP INS IN NOV22
HPNOCY1,PHOLDER OF NONGROUP INS IN OCT19
HPNOCY2,PHOLDER OF NONGROUP INS IN OCT20
HPNOCY3,PHOLDER OF NONGROUP INS IN OCT21
HPNOCY4,PHOLDER OF NONGROUP INS IN OCT22
HPNSEY1,PHOLDER OF NONGROUP INS IN SEP19
HPNSEY2,PHOLDER OF NONGROUP INS IN SEP20
HPNSEY3,PHOLDER OF NONGROUP INS IN SEP21
HPNSEY4,PHOLDER OF NONGROUP INS IN SEP22
HPOAPY1,PHOLDER OF OTHER GROUP INS IN APR19
HPOAPY2,PHOLDER OF OTHER GROUP INS IN APR20
HPOAPY3,PHOLDER OF OTHER GROUP INS IN APR21
HPOAPY4,PHOLDER OF OTHER GROUP INS IN APR22
HPOAUY1,PHOLDER OF OTHER GROUP INS IN AUG19
HPOAUY2,PHOLDER OF OTHER GROUP INS IN AUG20
HPOAUY3,PHOLDER OF OTHER GROUP INS IN AUG21
HPOAUY4,PHOLDER OF OTHER GROUP INS IN AUG22
HPODEY1,PHOLDER OF OTHER GROUP INS IN DEC19
HPODEY2,PHOLDER OF OTHER GROUP INS IN DEC20
HPODEY3,PHOLDER OF OTHER GROUP INS IN DEC21
HPODEY4,PHOLDER OF OTHER GROUP INS IN DEC22
HPOFEY1,PHOLDER OF OTHER GROUP INS IN FEB19
HPOFEY2,PHOLDER OF OTHER GROUP INS IN FEB20
HPOFEY3,PHOLDER OF OTHER GROUP INS IN FEB21
HPOFEY4,PHOLDER OF OTHER GROUP INS IN FEB22
HPOJAY1,PHOLDER OF OTHER GROUP INS IN JAN19
HPOJAY2,PHOLDER OF OTHER GROUP INS IN JAN20
HPOJAY3,PHOLDER OF OTHER GROUP INS IN JAN21
HPOJAY4,PHOLDER OF OTHER GROUP INS IN JAN22
HPOJLY1,PHOLDER OF OTHER GROUP INS IN JUL19
HPOJLY2,PHOLDER OF OTHER GROUP INS IN JUL20
HPOJLY3,PHOLDER OF OTHER GROUP INS IN JUL21
HPOJLY4,PHOLDER OF OTHER GROUP INS IN JUL22
HPOJUY1,PHOLDER OF OTHER GROUP INS IN JUN19
HPOJUY2,PHOLDER OF OTHER GROUP INS IN JUN20
HPOJUY3,PHOLDER OF OTHER GROUP INS IN JUN21
HPOJUY4,PHOLDER OF OTHER GROUP INS IN JUN22
HPOMAY1,PHOLDER OF OTHER GROUP INS IN MAR19
HPOMAY2,PHOLDER OF OTHER GROUP INS IN MAR20
HPOMAY3,PHOLDER OF OTHER GROUP INS IN MAR21
HPOMAY4,PHOLDER OF OTHER GROUP INS IN MAR22
HPOMYY1,PHOLDER OF OTHER GROUP INS IN MAY19
HPOMYY2,PHOLDER OF OTHER GROUP INS IN MAY20
HPOMYY3,PHOLDER OF OTHER GROUP INS IN MAY21
HPOMYY4,PHOLDER OF OTHER GROUP INS IN MAY22
HPONOY1,PHOLDER OF OTHER GROUP INS IN NOV19
HPONOY2,PHOLDER OF OTHER GROUP INS IN NOV20
HPONOY3,PHOLDER OF OTHER GROUP INS IN NOV21
HPONOY4,PHOLDER OF OTHER GROUP INS IN NOV22
HPOOCY1,PHOLDER OF OTHER GROUP INS IN OCT19
HPOOCY2,PHOLDER OF OTHER GROUP INS IN OCT20
HPOOCY3,PHOLDER OF OTHER GROUP INS IN OCT21
HPOOCY4,PHOLDER OF OTHER GROUP INS IN OCT22
HPOSEY1,PHOLDER OF OTHER GROUP INS IN SEP19
HPOSEY2,PHOLDER OF OTHER GROUP INS IN SEP20
HPOSEY3,PHOLDER OF OTHER GROUP INS IN SEP21
HPOSEY4,PHOLDER OF OTHER GROUP INS IN SEP22
HPRAPY1,PHOLDER OF PRIVATE INSURANCE IN APR19
HPRAPY2,PHOLDER OF PRIVATE INSURANCE IN APR20
HPRAPY3,PHOLDER OF PRIVATE INSURANCE IN APR21
HPRAPY4,PHOLDER OF PRIVATE INSURANCE IN APR22
HPRAUY1,PHOLDER OF PRIVATE INSURANCE IN AUG19
HPRAUY2,PHOLDER OF PRIVATE INSURANCE IN AUG20
HPRAUY3,PHOLDER OF PRIVATE INSURANCE IN AUG21
HPRAUY4,PHOLDER OF PRIVATE INSURANCE IN AUG22
HPRDEY1,PHOLDER OF PRIVATE INSURANCE IN DEC19
HPRDEY2,PHOLDER OF PRIVATE INSURANCE IN DEC20
HPRDEY3,PHOLDER OF PRIVATE INSURANCE IN DEC21
HPRDEY4,PHOLDER OF PRIVATE INSURANCE IN DEC22
HPRFEY1,PHOLDER OF PRIVATE INSURANCE IN FEB19
HPRFEY2,PHOLDER OF PRIVATE INSURANCE IN FEB20
HPRFEY3,PHOLDER OF PRIVATE INSURANCE IN FEB21
HPRFEY4,PHOLDER OF PRIVATE INSURANCE IN FEB22
HPRJAY1,PHOLDER OF PRIVATE INSURANCE IN JAN19
HPRJAY2,PHOLDER OF PRIVATE INSURANCE IN JAN20
HPRJAY3,PHOLDER OF PRIVATE INSURANCE IN JAN21
HPRJAY4,PHOLDER OF PRIVATE INSURANCE IN JAN22
HPRJLY1,PHOLDER OF PRIVATE INSURANCE IN JUL19
HPRJLY2,PHOLDER OF PRIVATE INSURANCE IN JUL20
HPRJLY3,PHOLDER OF PRIVATE INSURANCE IN JUL21
HPRJLY4,PHOLDER OF PRIVATE INSURANCE IN JUL22
HPRJUY1,PHOLDER OF PRIVATE INSURANCE IN JUN19
HPRJUY2,PHOLDER OF PRIVATE INSURANCE IN JUN20
HPRJUY3,PHOLDER OF PRIVATE INSURANCE IN JUN21
HPRJUY4,PHOLDER OF PRIVATE INSURANCE IN JUN22
HPRMAY1,PHOLDER OF PRIVATE INSURANCE IN MAR19
HPRMAY2,PHOLDER OF PRIVATE INSURANCE IN MAR20
HPRMAY3,PHOLDER OF PRIVATE INSURANCE IN MAR21
HPRMAY4,PHOLDER OF PRIVATE INSURANCE IN MAR22
HPRMYY1,PHOLDER OF PRIVATE INSURANCE IN MAY19
HPRMYY2,PHOLDER OF PRIVATE INSURANCE IN MAY20
HPRMYY3,PHOLDER OF PRIVATE INSURANCE IN MAY21
HPRMYY4,PHOLDER OF PRIVATE INSURANCE IN MAY22
HPRNOY1,PHOLDER OF PRIVATE INSURANCE IN NOV19
HPRNOY2,PHOLDER OF PRIVATE INSURANCE IN NOV20
HPRNOY3,PHOLDER OF PRIVATE INSURANCE IN NOV21
HPRNOY4,PHOLDER OF PRIVATE INSURANCE IN NOV22
HPROCY1,PHOLDER OF PRIVATE INSURANCE IN OCT19
HPROCY2,PHOLDER OF PRIVATE INSURANCE IN OCT20
HPROCY3,PHOLDER OF PRIVATE INSURANCE IN OCT21
HPROCY4,PHOLDER OF PRIVATE INSURANCE IN OCT22
HPRSEY1,PHOLDER OF PRIVATE INSURANCE IN SEP19
HPRSEY2,PHOLDER OF PRIVATE INSURANCE IN SEP20
HPRSEY3,PHOLDER OF PRIVATE INSURANCE IN SEP21
HPRSEY4,PHOLDER OF PRIVATE INSURANCE IN SEP22
HPXAPY1,PHOLDER OF PRIV INS THROUGH EXCH IN APR19
HPXAPY2,PHOLDER OF PRIV INS THROUGH EXCH IN APR20
HPXAPY3,PHOLDER OF PRIV INS THROUGH EXCH IN APR21
HPXAPY4,PHOLDER OF PRIV INS THROUGH EXCH IN APR22
HPXAUY1,PHOLDER OF PRIV INS THROUGH EXCH IN AUG19
HPXAUY2,PHOLDER OF PRIV INS THROUGH EXCH IN AUG20
HPXAUY3,PHOLDER OF PRIV INS THROUGH EXCH IN AUG21
HPXAUY4,PHOLDER OF PRIV INS THROUGH EXCH IN AUG22
HPXDEY1,PHOLDER OF PRIV INS THROUGH EXCH IN DEC19
HPXDEY2,PHOLDER OF PRIV INS THROUGH EXCH IN DEC20
HPXDEY3,PHOLDER OF PRIV INS THROUGH EXCH IN DEC21
HPXDEY4,PHOLDER OF PRIV INS THROUGH EXCH IN DEC22
HPXFEY1,PHOLDER OF PRIV INS THROUGH EXCH IN FEB19
HPXFEY2,PHOLDER OF PRIV INS THROUGH EXCH IN FEB20
HPXFEY3,PHOLDER OF PRIV INS THROUGH EXCH IN FEB21
HPXFEY4,PHOLDER OF PRIV INS THROUGH EXCH IN FEB22
HPXJAY1,PHOLDER OF PRIV INS THROUGH EXCH IN JAN19
HPXJAY2,PHOLDER OF PRIV INS THROUGH EXCH IN JAN20
HPXJAY3,PHOLDER OF PRIV INS THROUGH EXCH IN JAN21
HPXJAY4,PHOLDER OF PRIV INS THROUGH EXCH IN JAN22
HPXJLY1,PHOLDER OF PRIV INS THROUGH EXCH IN JUL19
HPXJLY2,PHOLDER OF PRIV INS THROUGH EXCH IN JUL20
HPXJLY3,PHOLDER OF PRIV INS THROUGH EXCH IN JUL21
HPXJLY4,PHOLDER OF PRIV INS THROUGH EXCH IN JUL22
HPXJUY1,PHOLDER OF PRIV INS THROUGH EXCH IN JUN19
HPXJUY2,PHOLDER OF PRIV INS THROUGH EXCH IN JUN20
HPXJUY3,PHOLDER OF PRIV INS THROUGH EXCH IN JUN21
HPXJUY4,PHOLDER OF PRIV INS THROUGH EXCH IN JUN22
HPXMAY1,PHOLDER OF PRIV INS THROUGH EXCH IN MAR19
HPXMAY2,PHOLDER OF PRIV INS THROUGH EXCH IN MAR20
