Variable,Description
P6INDIAN,P6 PLQ040 OTHER LANGUAGE - INDIAN SUBCON
P6SOASIA,P6 PLQ040 OTHER LANGUAGE - SOUTHEAST ASN
P6PACISL,P6 PLQ040 OTHER LANGUAGE - PACIFIC ISLDR
P6CREOLE,P6 PLQ040 OTHER LANGUAGE - CREOLE
P6OTHLNG,P6 PLQ040 OTHER LANGUAGE - OTHER
P6PRMLNG,P6 PLQ060 WHAT PRIMARY LANGUAGE AT HOME
P6TELLST,P6 HEQ010A HOW OFTEN YOU TELL STORIES
P6HLPART,P6 HEQ010B HOW OFTEN YOU HELP CHD DO ART
P6GAMES,P6 HEQ010C HOW OFTEN YOU ALL PLAY GAMES
P6NATURE,P6 HEQ010D HOW OFTEN YOU TALK ABT NATURE
P6EXERCS,P6 HEQ010E HOW OFTEN YOU EXERCISE
P6PRACTC,P6 HEQ010E HOW OFTEN PRAC READ WRITE NUM
P6READBK,P6 HEQ030 READ BOOKS TO CHILD
P6RDOTHL,P6 HEQ035 READ TO CHILD IN NONENG LANG
P6LIBBST,P6 HEQ105 VISITED THE LIBRARY/BOOKSTORE
P6CONCRT,P6 HEQ130 GONE TO A PLAY/CONCERT/SHOW
P6MUSEUM,P6 HEQ140 VISITED ART/MUSEUM/HIST SITE
P6ZOO,P6 HEQ150 VISITED A ZOO/AQUARIUM/FARM
P6SPORT,P6 HEQ180 ATTENDED SPORTING EVENT
P6CHREAD,P6 HEQ210 FREQ READ OUTSIDE OF SCHOOL
P6READMN,P6 HEQ215 HOW LONG READ OUTSIDE SCHL
P6HMCOMP,P6 HEQ220 HAVE HOME COMP/ELEC DEVICE CHILD USES
P6MTHRD,P6 HEQ225 CHD USES COMPUTER TO LEARN
P6INTRNT,P6 HEQ260 CHD USES COMPUTER FOR INTERNET
P6TUTREG,P6 HEQ280 CHILD TUTORED REGULARLY
P6TUTREA,P6 HEQ290A CHILD TUTORED - READING
P6TUTMTH,P6 HEQ290B CHILD TUTORED - MATH
P6TUTSCI,P6 HEQ290C CHILD TUTORED - SCIENCE
P6TUTLAN,P6 HEQ290D CHILD TUTORED - FOREIGN LANG
P6TUTOTH,P6 HEQ290E CHILD TUTORED - OTHER
P6ACDACT,P6 HEQ300 ACADEMIC ACTIVITIES
P6ATHLET,P6 HEQ310 ORGANIZED ATHLETIC ACTIVITIES
P6CLUB,P6 HEQ320 ORGANIZED CLUBS OR REC PROG
P6MUSIC,P6 HEQ330 MUSIC LESSONS
P6DRAMA,P6 HEQ340 DRAMA CLASSES
P6ARTLSN,P6 HEQ350 ART CLASSES OR LESSONS
P6PERFRM,P6 HEQ370 PERFORMING ARTS PROGRAMS
P6RELIAC,P6 HEQ391 RELIGIOUS ACTIVITIES OR INSTR
P6ADLTSV,P6 HEQ393 ACT USED FOR ADULT SUPERVISION
P6DNRTOG,P6 HEQ520 # DAYS EAT DINNER TOGETHER
P6RELNOW,P6 CCQ010 NOW HAS CARE FROM RELATIVE
P6RELNUM,P6 CCQ060 # REL CARE ARRANGMNTS NOW
P6RELMST,P6 CCQ065 WHICH RELATIVE GIVES MOST CARE
P6RPLACE,P6 CCQ070 LOCATION OF RELATIVE CARE
P6RBEFOR,P6 CCQ075A WHEN IS REL CARE - BEFORE SCH
P6RAFTER,P6 CCQ075B WHEN IS REL CARE - AFTER SCHL
P6RWKEND,P6 CCQ075C WHEN IS REL CARE - WEEKENDS
P6RWEEK,P6 CCQ080 REL CARE AT LEAST ONCE A WEEK
P6RDAYS,P6 CCQ085 # OF DAYS/WK OF REL CARE
P6RHRS,P6 CCQ090 # OF HRS/WK OF REL CARE
P6RHROTH,P6 CCQ110 # HRS/WK OTH REL CARE FOR CH
P6NRNOW,P6 CCQ115 NOW HAS CARE FROM NONRELATIVE
P6NRNUM,P6 CCQ165 # NONREL CARE ARRANGMNTS NOW
P6NPLACE,P6 CCQ170 LOCATION OF NONRELATIVE CARE
P6NBEFOR,P6 CCQ175A WHEN IS NR CARE - BEFORE SCHL
P6NAFTER,P6 CCQ175B WHEN IS NR CARE - AFTER SCHL
P6NWKEND,P6 CCQ175C WHEN IS NONREL CARE - WEEKENDS
P6NWEEK,P6 CCQ180 NONREL CARE AT LEAST ONCE/WK
P6NDAYS,P6 CCQ185 # OF DAYS/WK OF NONREL CARE
P6NHRS,P6 CCQ190 # OF HRS/WK OF NONREL CARE
P6NHROTH,P6 CCQ205 # HRS/WK OTHER NONREL CARE
P6CTRNOW,P6 CCQ260 NOW HAS CENTER-BASED CARE
P6CTRNUM,P6 CCQ325 # CNTR CARE ARRANGMNTS NOW
P6CTRLOK,P6 CCQ330 CNTR CARE NOW WHERE SCHOOL IS
P6CBEFOR,P6 CCQ335A WHEN PROGRAM - BEFORE SCHOOL
P6CFTER,P6 CCQ335B WHEN PROGRAM - AFTER SCHOOL
P6CWKEND,P6 CCQ335C WHEN PROGRAM - WEEKENDS
P6CWEEK,P6 CCQ340 CENTER CARE AT LEAST ONCE/WK
P6CDAYS,P6 CCQ350 # OF DAYS/WK OF CENTER CARE
P6CHRS,P6 CCQ355 # OF HRS/WK OF CENTER CARE
P6CHROTH,P6 CCQ375 #HRS/WK AT OTHER PROGRAMS
P6SELFCA,P6 CCQ376 CHILD CARES FOR SELF
P6SCHRWK,P6 CCQ377 HR/WK CHILD CARES FOR SELF
P6BMCNTC,P6 NRQ040 TIME FROM LAST CONTACT-BIOMOM
P6BMPHEM,P6 NRQ123 #TIMES PHONE/CALL/EMAIL/TEXT
P6AMCNTC,P6 NRQ040 TIME FROM LAST CONTACT-ADPMOM
P6AMPHEM,P6 NRQ123 #TIMES PHONE/CALL/EMAIL/TEXT
P6BDCNTC,P6 NRQ040 TIME FROM LAST CONTACT-BIODAD
P6BDPHEM,P6 NRQ123 #TIMES PHONE/CALL/EMAIL/TEXT
P6ADCNTC,P6 NRQ040 TIME FROM LAST CONTACT-ADPDAD
P6ADPHEM,P6 NRQ123 #TIMES PHONE/CALL/EMAIL/TEXT
P6BMCOB,P6 COQ005 COUNTRY OF BIRTH-BIOMOM
P6BMAGEM,P6 COQ010 AGE WHEN MOVED TO USA-BIOMOM
P6BDCOB,P6 COQ020 COUNTRY OF BIRTH-BIODAD
P6BDAGEM,P6 COQ025 AGE WHEN MOVED TO USA-BIODAD
P6LISTNCH,P6 DWQ070A MAKE TIME TO LISTEN TO CHILD
P6DISWOR,P6 DWQ070B DISCOURAGE TALK ABT WORRIES
P6ENCTRB,P6 DWQ070C ENCOURAGE TALK ABT TROUBLES
P6ENCFRD,P6 DWQ070D ENCOURAGE TALK ABT FRIENDS
P6ENCOPN,P6 DWQ070E ENCOURAGE EXPRESS OPINIONS
P6STOPLS,P6 DWQ070F LOSE PATIENCE STOP LISTENING
P6TVHR,P6 DWQ080A TV WATCHING WEEKDAY- HR
P6TVMIN,P6 DWQ080B TV WATCHING WEEKDAY- MIN
P6VIDHR,P6 DWQ081A VIDEO GAME PLAY WEEKDAY- HR
P6VIDMIN,P6 DWQ081B VIDEO GAME PLAY WEEKDAY- MIN
P6DENTIS,P6 CHQ010 LAST VISIT TO DENTIST
P6DOCTOR,P6 CHQ020 LAST VISIT-ROUTINE HEALTH CARE
P6EARKIN,P6 CHQ021 EAR INFECTION SINCE LAST SPRNG
P6EARKAC,P6 CHQ022 EAR ACHE SINCE LAST SPRING
P6DIAEAR,P6 CHQ023 DIAGNSE EAR INFCT SINCE SPRING
P6KN2TT,P6 CHQ024A EAR TREATMENT - WATCH/WAIT
P6KDECN,P6 CHQ024B EAR TREATMENT - DECONGEST
P6KANTI,P6 CHQ024C EAR TREATMENT - ANTIBIOTIC
P6KTUBE,P6 CHQ024D EAR TREATMENT - EAR TUBES
P6KANLG,P6 CHQ024E EAR TREATMENT - ANALGESIC
P6KDROP,P6 CHQ024F EAR TREATMENT - EAR DROPS
P6KFLSH,P6 CHQ024G EAR TREATMENT - FLUSH/IRRIG
P6KTONS,P6 CHQ024H EAR TREATMENT - TONSILS/ADNOID
P6KCHIR,P6 CHQ024I EAR TREATMENT - CHIROPRACTIC
P6KNODR,P6 CHQ024J EAR TREATMENT - NO DR VISIT
P6KOTHR,P6 CHQ024K EAR TREATMENT - OTHER
P6KETLO,P6 CHQ025 EAR TUBES IN WHICH EAR
P6ASTHMA,P6 CHQ026 TOLD CHILD HAS ASTHMA
P6TRTASTHMA,P6 CHQ027 RECEIVE TREATMENT FOR ASTHMA
P6PRVCOV,P6 CHQ040A PRIVATE HEALTH COVERAGE
P6PUBCOV,P6 CHQ040B PUBLIC HEALTH COVERAGE
P6ANYCOV,P6 CHQ040C ANY HEALTH COVERAGE
P6RAPID,P6 CHQ060 # DAYS/WK 20 MIN EXERCISE
P6INDPNT,P6 CHQ095 AS INDEPD AS SAME-AGE CHDN
P6PAYATT,P6 CHQ100 PAY ATTN AS SAME-AGE CHDN
P6THINK,P6 CHQ105 LRN/THNK AS SAME-AGE CHILDREN
P6COORD,P6 CHQ106 LIMB COORD AS OTHER CHDN
P6RELCHD,P6 CHQ107 RELAT TO CHDN AS WELL AS OTH
P6RELADT,P6 CHQ108 RELAT TO ADLTS AS WELL AS OTH
P6ACTIVE,P6 CHQ109 CHD AS ACTIVE AS SAME-AGE CHDN
P6EMOTDF,P6 CHQ110 HAVE EMOTIONAL OR PSYCH DIFF
P6MAGPRB,P6 CHQ111 MAGNITUDE OF PROBLEM
P6EVALIS,P6 CHQ115 EVALUATED FOR ISSUE
P6RECDIA,P6 CHQ120 RECEIVED DIAGNOSIS FOR ISSUE
P6LRNDIS,P6 CHQ125 DIAGNOSIS - LEARN DISABILITY
P6ADD,P6 CHQ125 DIAGNOSIS - ADD
P6ADHA,P6 CHQ125 DIAGNOSIS - ADHD
P6DEVDLY,P6 CHQ125 DIAGNOSIS - DEVELOP DELAY
P6AUTSM,P6 CHQ125 DIAGNOSIS - AUTISM SPEC DISORD
P6DYSLXA,P6 CHQ125 DIAGNOSIS - DYSLEXIA
P6DYSCLC,P6 CHQ125 DIAGNOSIS - DYSCALCULIA
P6COGNTV,P6 CHQ125 DIAGNOSIS - SEVERE COGNITIVE
P6ORTHOP,P6 CHQ125 DIAGNOSIS - ORTHOPEDIC IMPAIR
P6EMODIS,P6 CHQ125 DIAGNOSIS - SER EMOTION DISTRB
P6TRMBRI,P6 CHQ125 DIAGNOSIS - TRAUMATC BRAIN INJ
P6PNCDIS,P6 CHQ125 DIAGNOSIS - PANIC DISORDER
P6SEPANX,P6 CHQ125 DIAGNOSIS - SEPARATION ANXIETY
P6OCD,P6 CHQ125 DIAGNOSIS - OCD
P6GENANX,P6 CHQ125 DIAGNOSIS - GEN ANXIETY DIS
P6OTHANX,P6 CHQ125 DIAGNOSIS - OTHER ANXIETY DIS
P6BIPOLR,P6 CHQ125 DIAGNOSIS - BIPOLAR DISORDER
P6DEPRESS,P6 CHQ125 DIAGNOSIS - DEPRESSION
P6SPEECH,P6 CHQ125 DIAGNOSIS - SPEECH PROBLEMS
P6SENSDF,P6 CHQ125 DIAGNOSIS - SENSORY DEFICIT
P6OPPDEF,P6 CHQ125 DIAGNOSIS - OPPOS DEFIANCE DIS
P6OTHDIA,P6 CHQ125 DIAGNOSIS - OTHER
P6AUTSPC,P6 CHQ126 TYPE OF AUTISM SPECRM DISORDER
P6AGELD,P6 CHQ130 AGE AT 1ST DIAGNS-LRN DISABLTY
P6AGELDU,P6 CHQ131 AGE 1ST DIAGNS-LRN DISBL UNIT
P6AGELDM,P6 CHQ135A AGE 1ST DIAGNS-LRN DIS MONTH
P6AGELDY,P6 CHQ135B AGE 1ST DIAGNS-LRN DIS YEAR
P6MEDLD,P6 CHQ140 TAKE PRESCRIPTION FOR LRN DIS
P6MEDLDL,P6 CHQ173 HOW LONG TAKING MED - LRN DIS
P6AGEADD,P6 CHQ130 AGE AT 1ST DIAGNS-ADD
P6AGEADU,P6 CHQ131 AGE 1ST DIAGNS-ADD UNIT
P6AGEADM,P6 CHQ135A AGE 1ST DIAGNS-ADD MONTH
P6AGEADY,P6 CHQ135B AGE 1ST DIAGNS-ADD YEAR
P6MEDAD,P6 CHQ140 TAKING PRESCRIPTION FOR ADD
P6LOCMED1,P6 CHQ155 LOCATION TAKING RX -ADD
P6MEDLAD,P6 CHQ173 HOW LONG TAKING MED - ADD
P6AGEAHD,P6 CHQ130 AGE AT 1ST DIAGNS-ADHD
P6AGEHDU,P6 CHQ131 AGE 1ST DIAGNS-ADHD UNIT
P6AGEHDM,P6 CHQ135A AGE 1ST DIAGNS-ADHD MONTH
P6AGEHDY,P6 CHQ135B AGE 1ST DIAGNS-ADHD YEAR
P6MEDHD,P6 CHQ140 TAKE PRESCRIPTION FOR ADHD
P6LOCMED2,P6 CHQ155 LOCATION TAKING RX-ADHD
P6MEDLHD,P6 CHQ173 HOW LONG TAKING MED - ADHD
P6AGEDV,P6 CHQ130 AGE AT 1ST DIAGNS-DEV DELAY
P6AGEDVU,P6 CHQ131 AGE 1ST DIAGNS-DEV DEL UNIT
P6AGEDVM,P6 CHQ135A AGE 1ST DIAGNS-DEV DEL MONTH
P6AGEDVY,P6 CHQ135B AGE 1ST DIAGNS-DEV DEL YEAR
P6MEDDV,P6 CHQ140 TAKE PRESCRIPTION FOR DEV DEL
P6MEDDVL,P6 CHQ173 HOW LONG TAKING MED - DEV DEL
P6AGEAU,P6 CHQ130 AGE AT 1ST DIAGNS-AUTISM SD
P6AGEAUU,P6 CHQ131 AGE 1ST DIAGNS-AUTISM SD UNIT
P6AGEAUM,P6 CHQ135A AGE 1ST DIAGNS-AUTISM SD MNTH
P6AGEAUY,P6 CHQ135B AGE 1ST DIAGNS-AUTISM SD YEAR
P6MEDAU,P6 CHQ140 TAKE PRESCRIPTION AUTISM SD
P6MEDAUL,P6 CHQ173 HOW LONG TAKING MED -AUTISM SD
P6AGEDL,P6 CHQ130 AGE AT 1ST DIAGNS-DYSLXIA
P6AGEDLU,P6 CHQ131 AGE 1ST DIAGNS-DYSLXIA UNIT
P6AGEDLM,P6 CHQ135A AGE 1ST DIAGNS-DYSLXIA MONTH
P6AGEDLY,P6 CHQ135B AGE 1ST DIAGNS-DYSLXIA YEAR
P6MEDDL,P6 CHQ140 TAKE PRESCRIPTION FOR DYSLXIA
P6MEDDLL,P6 CHQ173 HOW LONG TAKING MED - DYSLXIA
P6AGEDC,P6 CHQ130 AGE AT 1ST DIAGNS-DYSCALCULIA
P6AGEDCU,P6 CHQ131 AGE 1ST DIAGNS-DYSCLC UNIT
P6AGEDCM,P6 CHQ135A AGE 1ST DIAGNS-DYSCLC MONTH
P6AGEDCY,P6 CHQ135B AGE 1ST DIAGNS-DYSCLC YEAR
P6MEDDC,P6 CHQ140 TAKE PRESCRIPTION FOR DYSCLC
P6MEDDCL,P6 CHQ173 HOW LONG TAKING MED - DYSCLC
P6AGECD,P6 CHQ130 AGE AT 1ST DIAGNS-COGN DIS/MR
P6AGECDU,P6 CHQ131 AGE 1ST DIAGNS-COG/MR UNIT
P6AGECDM,P6 CHQ135A AGE 1ST DIAGNS-COG/MR MONTH
P6AGECDY,P6 CHQ135B AGE 1ST DIAGNS-COG/MR YEAR
P6MEDCD,P6 CHQ140 TAKE PRESCRIPTION FOR COG/MR
P6MEDCDL,P6 CHQ173 HOW LONG TAKING MED - COG/MR
P6AGEOR,P6 CHQ130 AGE AT 1ST DIAGNS-ORTHO IMPAIR
P6AGEORU,P6 CHQ131 AGE 1ST DIAGNS-ORTHO UNIT
P6AGEORM,P6 CHQ135A AGE 1ST DIAGNS-ORTHO MONTH
P6AGEORY,P6 CHQ135B AGE 1ST DIAGNS-ORTHO YEAR
P6MEDOR,P6 CHQ140 TAKE PRESCRIPTION FOR ORTHO
P6MEDORL,P6 CHQ173 HOW LONG TAKING MED - ORTHO
P6AGEEM,P6 CHQ130 AGE AT 1ST DIAGNS-EMOT DISTRB
P6AGEEMU,P6 CHQ131 AGE 1ST DIAGNS-EMOT UNIT
P6AGEEMM,P6 CHQ135A AGE 1ST DIAGNS-EMOT MONTH
P6AGEEMY,P6 CHQ135B AGE 1ST DIAGNS-EMOT YEAR
P6MEDEM,P6 CHQ140 TAKE PRESCRIPTION FOR EMOT
P6MEDEML,P6 CHQ173 HOW LONG TAKING MED - EMOT
P6AGEBR,P6 CHQ130 AGE AT 1ST DIAGNS-BRAIN INJRY
P6AGEBRU,P6 CHQ131 AGE 1ST DIAGNS-BRAIN UNIT
P6AGEBRM,P6 CHQ135A AGE 1ST DIAGNS-BRAIN MONTH
P6AGEBRY,P6 CHQ135B AGE 1ST DIAGNS-BRAIN YEAR
P6MEDBR,P6 CHQ140 TAKE PRESCRIPTION FOR BRAIN
P6MEDBRL,P6 CHQ173 HOW LONG TAKING MED - BRAIN
P6AGEPC,P6 CHQ130 AGE AT 1ST DIAGNS-PANIC DIS
P6AGEPCU,P6 CHQ131 AGE 1ST DIAGNS-PANIC UNIT
P6AGEPCM,P6 CHQ135A AGE 1ST DIAGNS-PANIC MONTH
P6AGEPCY,P6 CHQ135B AGE 1ST DIAGNS-PANIC YEAR
P6MEDPC,P6 CHQ140 TAKE PRESCRIPTION FOR PANIC
P6MEDPCL,P6 CHQ173 HOW LONG TAKING MED - PANIC
P6AGESA,P6 CHQ130 AGE AT 1ST DIAGNS-SEP ANXTY
P6AGESAU,P6 CHQ131 AGE 1ST DIAGNS-SEP ANX UNIT
P6AGESAM,P6 CHQ135A AGE 1ST DIAGNS-SEP ANX MONTH
P6AGESAY,P6 CHQ135B AGE 1ST DIAGNS-SEP ANX YEAR
P6MEDSA,P6 CHQ140 TAKE PRESCRIPTION FOR SEP ANX
P6MEDSAL,P6 CHQ173 HOW LONG TAKING MED - SEP ANX
P6AGEOC,P6 CHQ130 AGE AT 1ST DIAGNS-OCD
P6AGEOCU,P6 CHQ131 AGE 1ST DIAGNS-OCD UNIT
P6AGEOCM,P6 CHQ135A AGE 1ST DIAGNS-OCD MONTH
P6AGEOCY,P6 CHQ135B AGE 1ST DIAGNS-OCD YEAR
P6MEDOC,P6 CHQ140 TAKE PRESCRIPTION FOR OCD
P6MEDOCL,P6 CHQ173 HOW LONG TAKING MED - OCD
P6AGEGA,P6 CHQ130 AGE AT 1ST DIAGNS-GAD
P6AGEGAU,P6 CHQ131 AGE 1ST DIAGNS-GAD UNIT
P6AGEGAM,P6 CHQ135A AGE 1ST DIAGNS-GAD MONTH
P6AGEGAY,P6 CHQ135B AGE 1ST DIAGNS-GAD YEAR
P6MEDGA,P6 CHQ140 TAKE PRESCRIPTION FOR GAD
P6MEDGAL,P6 CHQ173 HOW LONG TAKING MED - GAD
P6AGEAN,P6 CHQ130 AGE AT 1ST DIAGNS-OTH ANXTY DS
P6AGEANU,P6 CHQ131 AGE 1ST DIAGNS-ANXTY UNIT
P6AGEANM,P6 CHQ135A AGE 1ST DIAGNS-ANXTY MONTH
P6AGEANY,P6 CHQ135B AGE 1ST DIAGNS-ANXTY YEAR
P6MEDAN,P6 CHQ140 TAKE PRESCRIPTION FOR ANXTY
P6MEDANL,P6 CHQ173 HOW LONG TAKING MED - ANXTY
P6AGEBI,P6 CHQ130 AGE AT 1ST DIAGNS-BIPOLAR
P6AGEBIU,P6 CHQ131 AGE 1ST DIAGNS-BIPLR UNIT
P6AGEBIM,P6 CHQ135A AGE 1ST DIAGNS-BIPLR MONTH
P6AGEBIY,P6 CHQ135B AGE 1ST DIAGNS-BIPLR YEAR
P6MEDBI,P6 CHQ140 TAKE PRESCRIPTION FOR BIPLR
P6MEDBIL,P6 CHQ173 HOW LONG TAKING MED - BIPLR
P6AGEDE,P6 CHQ130 AGE AT 1ST DIAGNS-DEPRSSION
P6AGEDEU,P6 CHQ131 AGE 1ST DIAGNS-DEPRSS UNIT
P6AGEDEM,P6 CHQ135A AGE 1ST DIAGNS-DEPRSS MONTH
P6AGEDEY,P6 CHQ135B AGE 1ST DIAGNS-DEPRSS YEAR
P6MEDDE,P6 CHQ140 TAKE PRESCRIPTION FOR DEPRSS
P6MEDDEL,P6 CHQ173 HOW LONG TAKING MED - DEPRSS
P6AGESPC,P6 CHQ130 AGE AT 1ST DIAGNS-SPEECH
P6AGESPU,P6 CHQ131 AGE 1ST DIAGNS-SPEECH UNIT
P6AGESPM,P6 CHQ135A AGE 1ST DIAGNS-SPEECH MONTH
P6AGESPY,P6 CHQ135B AGE 1ST DIAGNS-SPEECH YEAR
P6MEDSPC,P6 CHQ140 TAKE PRESCRIPTION FOR SPEECH
P6MEDSPL,P6 CHQ173 HOW LONG TAKING MED - SPEECH
P6AGESDF,P6 CHQ130 AGE AT 1ST DIAGNS-SENS DEF
P6AGESDU,P6 CHQ131 AGE 1ST DIAGNS-SENS DEF UNIT
P6AGESDM,P6 CHQ135A AGE 1ST DIAGNS-SENS DEF MONTH
P6AGESDY,P6 CHQ135B AGE 1ST DIAGNS-SENS DEF YEAR
P6MEDSDF,P6 CHQ140 TAKE PRESCRIPTION FOR SENS DEF
P6MEDSDL,P6 CHQ173 HOW LONG TAKING MED-OPP DEF
P6AGEODF,P6 CHQ130 AGE AT 1ST DIAGNS-OPP DEF
P6AGEODU,P6 CHQ131 AGE 1ST DIAGNS-OPP DEF UNIT
P6AGEODM,P6 CHQ135A AGE 1ST DIAGNS-OPP DEF MONTH
P6AGEODY,P6 CHQ135B AGE 1ST DIAGNS-OPP DEF YEAR
P6MEDODF,P6 CHQ140 TAKE PRESCRIPTION FOR OPP DEF
P6MEDODL,P6 CHQ173 HOW LONG TAKING MED - OPP DEF
P6AGEOT,P6 CHQ130 AGE AT 1ST DIAGNS-OTHER
P6AGEOTU,P6 CHQ131 AGE 1ST DIAGNS-OTH UNIT
P6AGEOTM,P6 CHQ135A AGE 1ST DIAGNS-OTH MONTH
P6AGEOTY,P6 CHQ135B AGE 1ST DIAGNS-OTH YEAR
P6MEDOT,P6 CHQ140 TAKE PRESCRIPTION FOR OTH
P6MEDOTL,P6 CHQ173 HOW LONG TAKING MED - OTH
P6ARTICL,P6 CHQ200 COMMUN COMP TO SAME-AGE CHDN
P6PRBART,P6 CHQ205 EVER HAVE ISSUE COMMUNICATING
P6TLKLD,P6 CHQ206A COMMUN ISSUE - TALK LOUD
P6TLKSFT,P6 CHQ206B COMMUN ISSUE - TALK SOFT
P6CHEW,P6 CHQ206C COMMUN ISSUE - CHEWING
P6SWALLO,P6 CHQ206D COMMUN ISSUE - SWALLOW
P6STUTER,P6 CHQ206E COMMUN ISSUE - STUTTER
P6CLEFT,P6 CHQ206F COMMUN ISSUE- CLEFT
P6ABNRML,P6 CHQ206G COMMUN ISSUE - ABNORMAL
P6MALFRM,P6 CHQ206H COMMUN ISSUE - MALFORM EAR
P6EVALCO,P6 CHQ210 EVER EVAL COMM PROBLEM
P6CMDIAG,P6 CHQ215 OBTAIN DIAGNOSIS?COMMUNIC PROB
P6DEHEAR,P6 CHQ216 DESCRIBE HEARING
P6HEARWH,P6 CHQ217 HEAR WHISPER IN QUIET ROOM
P6HEARNO,P6 CHQ218 HEAR NORMAL IN QUIET ROOM
P6HEARQT,P6 CHQ219 HEAR SHOUT IN QUIET ROOM
P6HEARYL,P6 CHQ220 HEAR IF SPEAKS LOUDLY IN EAR
P61EARWR,P6 CHQ221 HEARING WORSE IN ONE EAR
P6DESCHR,P6 CHQ222 DESCRIBES HEARING IN WORSE EAR
P6HEVAL,P6 CHQ235 HEARING EVALUATED
P6DIFFH3,P6 CHQ245 HEAR DIFFICULTY DIAGNOSED
P6EARWX,P6 CHQ246 HEARING DIAGNOSIS-EAR WAX
P6CLDFRM,P6 CHQ246 HEARING DIAGNOSIS-CANAL DEFORM
P6EARSCK,P6 CHQ246 HEARING DIAGNOSIS-EAR INFECTN
P6FLDNER,P6 CHQ246 HEARING DIAGNOSIS-FLUID IN EAR
P6EARDRM,P6 CHQ246 HEARING DIAGNOSIS-EAR DRUM PRB
P6ILLNES,P6 CHQ246 HEARING DIAGNOSIS-ILLNESS
P6CMV,P6 CHQ246 HEARING DIAGNOSIS-CMV
P6OTOTXC,P6 CHQ246 HEARING DIAGNOSIS-OTOTOXIC
P6NOISE,P6 CHQ246 HEARING DIAGNOSIS-NOISE EXP
P6GENES,P6 CHQ246 HEARING DIAGNOSIS-GENETIC
P6HDINJY,P6 CHQ246 HEARING DIAGNOSIS-HEAD INJURY
P6SURGRY,P6 CHQ246 HEARING DIAGNOSIS-SURGERY
P6NRVDF,P6 CHQ246 HEARING DIAGNOSIS-NERVE DEAF
P6CAPDIS,P6 CHQ246 HEARING DIAGNOSIS-CAP DISORDER
P6DEAF,P6 CHQ246 HEARING DIAGNOSIS-DEAF
P6HRLSDK,P6 CHQ246 HEARING DIAGNOSIS-CAUSE UNKNWN
P6AWAIT,P6 CHQ246 HEARING DIAGNOSIS-AWAITING EVAL
P6HROTHR,P6 CHQ246 HEARING DIAGNOSIS-OTHER
P6AGHCU1,P6 CHQ250A AGE 1ST DIAGNS-HEARNG/COM UNT
P6AGHCM1,P6 CHQ250B AGE 1ST DIAGNS-HEARNG/COM MO
P6AGHCY1,P6 CHQ250C AGE 1ST DIAGNS-HEARNG/COM YR
P6DTHCM1,P6 CHQ255A L1 COMMUN DIAG DATE - MONTH
P6DTHCY1,P6 CHQ255B L1 COMMUN DIAG DATE - YEAR
P6AGHCU2,P6 CHQ250A AGE 1ST DIAGNS-HEARNG/COM UNT
P6AGHCM2,P6 CHQ250B AGE 1ST DIAGNS-HEARNG/COM MO
P6AGHCY2,P6 CHQ250C AGE 1ST DIAGNS-HEARNG/COM YR
P6DTHCM2,P6 CHQ255A L2 HEARING DIAG DATE - MONTH
P6DTHCY2,P6 CHQ255B L2 HEARING DIAG DATE - YEAR
P6SLIHRA,P6 CHQ256A SINCE LAST INTVW-HEARING AID
P6EVRHRA,P6 CHQ256B CHILD EVER WORE HEARING AID
P61REHAU,P6 CHQ257A 1ST RECOMMEND HEARING AID-UNT
P61REHAM,P6 CHQ257B 1ST RECOMMEND HEARING AID-MTH
P61REHAY,P6 CHQ257C 1ST RECOMMEND HEARING AID -YR
P6AIDSCH,P6 CHQ258 HOW OFTEN HEAR AID IN SCHOOL
P6AIDWHS,P6 CHQ259 HEAR WHISPER IN QUIET RM W/AID
P6AIDREG,P6 CHQ260 HEAR NORMAL IN QUIET RM W/AID
P6AIDSHT,P6 CHQ261 HEAR SHOUT IN QUIET RM W/AID
P6AIDEAR,P6 CHQ262 HEAR SPEAKS LOUDLY EAR W/AID
P6DRREHA,P6 CHQ263 DOCTOR RECOMMEND HEAR AID
P6DR1REU,P6 CHQ264A DOCTOR 1ST RECOM AID - UNIT
P6DR1REM,P6 CHQ264B DOCTOR 1ST RECOM AID - MONTH
P6DR1REY,P6 CHQ264C DOCTOR 1ST RECOM AID - YEAR
P6COCHLE,P6 CHQ270 CHILD HAS COCHLEAR IMPLANT
P6IMPLNT,P6 CHQ271 YEAR OF IMPLANT
P6COAGEU,P6 CHQ272A AGE AT IMPLANT - UNIT
P6COAGEM,P6 CHQ272B AGE AT IMPLANT - MONTH
P6COAGEY,P6 CHQ272C AGE AT IMPLANT - YEAR
P6LIMPYR,P6 CHQ273 LEFT EAR IMPLANT YEAR
P6RIMPYR,P6 CHQ274 RIGHT EAR IMPLANT YEAR
P6ALIMPU,P6 CHQ275A AGE L IMPLANT - UNIT
P6ALIMPM,P6 CHQ275B AGE L IMPLANT - MONTH
P6ALIMPY,P6 CHQ275C AGE L IMPLANT - YEAR
P6ARIMPU,P6 CHQ276A AGE R IMPLANT - UNIT
P6ARIMPM,P6 CHQ276B AGE R IMPLANT - MONTH
P6ARIMPY,P6 CHQ276C AGE R IMPLANT - YEAR
P6COCHWH,P6 CHQ277 HR WHISPER IN QUIET RM W/COCH
P6COCHRG,P6 CHQ278 HEAR NORMAL IN QUIET RM W/COCH
