Variable,Description
GVAOCY2,COV BY OTHER PUBLIC COVERAGE IN OCT19
GVAOCY3,COV BY OTHER PUBLIC COVERAGE IN OCT20
GVAOCY4,COV BY OTHER PUBLIC COVERAGE IN OCT21
GVASEY1,COV BY OTHER PUBLIC COVERAGE IN SEP18
GVASEY2,COV BY OTHER PUBLIC COVERAGE IN SEP19
GVASEY3,COV BY OTHER PUBLIC COVERAGE IN SEP20
GVASEY4,COV BY OTHER PUBLIC COVERAGE IN SEP21
GVBAPY1,COV BY OTHER PUBLIC HMO IN APR18
GVBAPY2,COV BY OTHER PUBLIC HMO IN APR19
GVBAPY3,COV BY OTHER PUBLIC HMO IN APR20
GVBAPY4,COV BY OTHER PUBLIC HMO IN APR21
GVBAUY1,COV BY OTHER PUBLIC HMO IN AUG18
GVBAUY2,COV BY OTHER PUBLIC HMO IN AUG19
GVBAUY3,COV BY OTHER PUBLIC HMO IN AUG20
GVBAUY4,COV BY OTHER PUBLIC HMO IN AUG21
GVBDEY1,COV BY OTHER PUBLIC HMO IN DEC18
GVBDEY2,COV BY OTHER PUBLIC HMO IN DEC19
GVBDEY3,COV BY OTHER PUBLIC HMO IN DEC20
GVBDEY4,COV BY OTHER PUBLIC HMO IN DEC21
GVBEVY1,EVER HAVE OTHER PUBLIC HMO DURING 2018
GVBEVY2,EVER HAVE OTHER PUBLIC HMO DURING 2019
GVBEVY3,EVER HAVE OTHER PUBLIC HMO DURING 2020
GVBEVY4,EVER HAVE OTHER PUBLIC HMO DURING 2021
GVBFEY1,COV BY OTHER PUBLIC HMO IN FEB18
GVBFEY2,COV BY OTHER PUBLIC HMO IN FEB19
GVBFEY3,COV BY OTHER PUBLIC HMO IN FEB20
GVBFEY4,COV BY OTHER PUBLIC HMO IN FEB21
GVBJAY1,COV BY OTHER PUBLIC HMO IN JAN18
GVBJAY2,COV BY OTHER PUBLIC HMO IN JAN19
GVBJAY3,COV BY OTHER PUBLIC HMO IN JAN20
GVBJAY4,COV BY OTHER PUBLIC HMO IN JAN21
GVBJLY1,COV BY OTHER PUBLIC HMO IN JUL18
GVBJLY2,COV BY OTHER PUBLIC HMO IN JUL19
GVBJLY3,COV BY OTHER PUBLIC HMO IN JUL20
GVBJLY4,COV BY OTHER PUBLIC HMO IN JUL21
GVBJUY1,COV BY OTHER PUBLIC HMO IN JUN18
GVBJUY2,COV BY OTHER PUBLIC HMO IN JUN19
GVBJUY3,COV BY OTHER PUBLIC HMO IN JUN20
GVBJUY4,COV BY OTHER PUBLIC HMO IN JUN21
GVBMAY1,COV BY OTHER PUBLIC HMO IN MAR18
GVBMAY2,COV BY OTHER PUBLIC HMO IN MAR19
GVBMAY3,COV BY OTHER PUBLIC HMO IN MAR20
GVBMAY4,COV BY OTHER PUBLIC HMO IN MAR21
GVBMYY1,COV BY OTHER PUBLIC HMO IN MAY18
GVBMYY2,COV BY OTHER PUBLIC HMO IN MAY19
GVBMYY3,COV BY OTHER PUBLIC HMO IN MAY20
GVBMYY4,COV BY OTHER PUBLIC HMO IN MAY21
GVBNOY1,COV BY OTHER PUBLIC HMO IN NOV18
GVBNOY2,COV BY OTHER PUBLIC HMO IN NOV19
GVBNOY3,COV BY OTHER PUBLIC HMO IN NOV20
GVBNOY4,COV BY OTHER PUBLIC HMO IN NOV21
GVBOCY1,COV BY OTHER PUBLIC HMO IN OCT18
GVBOCY2,COV BY OTHER PUBLIC HMO IN OCT19
GVBOCY3,COV BY OTHER PUBLIC HMO IN OCT20
GVBOCY4,COV BY OTHER PUBLIC HMO IN OCT21
GVBSEY1,COV BY OTHER PUBLIC HMO IN SEP18
GVBSEY2,COV BY OTHER PUBLIC HMO IN SEP19
GVBSEY3,COV BY OTHER PUBLIC HMO IN SEP20
GVBSEY4,COV BY OTHER PUBLIC HMO IN SEP21
GVCAPY1,COV BY OTHER PUBLIC PAYS PREM IN APR18
GVCAPY2,COV BY OTHER PUBLIC PAYS PREM IN APR19
GVCAPY3,COV BY OTHER PUBLIC PAYS PREM IN APR20
GVCAPY4,COV BY OTHER PUBLIC PAYS PREM IN APR21
GVCAUY1,COV BY OTHER PUBLIC PAYS PREM IN AUG18
GVCAUY2,COV BY OTHER PUBLIC PAYS PREM IN AUG19
GVCAUY3,COV BY OTHER PUBLIC PAYS PREM IN AUG20
GVCAUY4,COV BY OTHER PUBLIC PAYS PREM IN AUG21
GVCDEY1,COV BY OTHER PUBLIC PAYS PREM IN DEC18
GVCDEY2,COV BY OTHER PUBLIC PAYS PREM IN DEC19
GVCDEY3,COV BY OTHER PUBLIC PAYS PREM IN DEC20
GVCDEY4,COV BY OTHER PUBLIC PAYS PREM IN DEC21
GVCEVY1,EVER HAVE OTH PUB PAYS PREM DURING 2018
GVCEVY2,EVER HAVE OTH PUB PAYS PREM DURING 2019
GVCEVY3,EVER HAVE OTH PUB PAYS PREM DURING 2020
GVCEVY4,EVER HAVE OTH PUB PAYS PREM DURING 2021
GVCFEY1,COV BY OTHER PUBLIC PAYS PREM IN FEB18
GVCFEY2,COV BY OTHER PUBLIC PAYS PREM IN FEB19
GVCFEY3,COV BY OTHER PUBLIC PAYS PREM IN FEB20
GVCFEY4,COV BY OTHER PUBLIC PAYS PREM IN FEB21
GVCJAY1,COV BY OTHER PUBLIC PAYS PREM IN JAN18
GVCJAY2,COV BY OTHER PUBLIC PAYS PREM IN JAN19
GVCJAY3,COV BY OTHER PUBLIC PAYS PREM IN JAN20
GVCJAY4,COV BY OTHER PUBLIC PAYS PREM IN JAN21
GVCJLY1,COV BY OTHER PUBLIC PAYS PREM IN JUL18
GVCJLY2,COV BY OTHER PUBLIC PAYS PREM IN JUL19
GVCJLY3,COV BY OTHER PUBLIC PAYS PREM IN JUL20
GVCJLY4,COV BY OTHER PUBLIC PAYS PREM IN JUL21
GVCJUY1,COV BY OTHER PUBLIC PAYS PREM IN JUN18
GVCJUY2,COV BY OTHER PUBLIC PAYS PREM IN JUN19
GVCJUY3,COV BY OTHER PUBLIC PAYS PREM IN JUN20
GVCJUY4,COV BY OTHER PUBLIC PAYS PREM IN JUN21
GVCMAY1,COV BY OTHER PUBLIC PAYS PREM IN MAR18
GVCMAY2,COV BY OTHER PUBLIC PAYS PREM IN MAR19
GVCMAY3,COV BY OTHER PUBLIC PAYS PREM IN MAR20
GVCMAY4,COV BY OTHER PUBLIC PAYS PREM IN MAR21
GVCMYY1,COV BY OTHER PUBLIC PAYS PREM IN MAY18
GVCMYY2,COV BY OTHER PUBLIC PAYS PREM IN MAY19
GVCMYY3,COV BY OTHER PUBLIC PAYS PREM IN MAY20
GVCMYY4,COV BY OTHER PUBLIC PAYS PREM IN MAY21
GVCNOY1,COV BY OTHER PUBLIC PAYS PREM IN NOV18
GVCNOY2,COV BY OTHER PUBLIC PAYS PREM IN NOV19
GVCNOY3,COV BY OTHER PUBLIC PAYS PREM IN NOV20
GVCNOY4,COV BY OTHER PUBLIC PAYS PREM IN NOV21
GVCOCY1,COV BY OTHER PUBLIC PAYS PREM IN OCT18
GVCOCY2,COV BY OTHER PUBLIC PAYS PREM IN OCT19
GVCOCY3,COV BY OTHER PUBLIC PAYS PREM IN OCT20
GVCOCY4,COV BY OTHER PUBLIC PAYS PREM IN OCT21
GVCSEY1,COV BY OTHER PUBLIC PAYS PREM IN SEP18
GVCSEY2,COV BY OTHER PUBLIC PAYS PREM IN SEP19
GVCSEY3,COV BY OTHER PUBLIC PAYS PREM IN SEP20
GVCSEY4,COV BY OTHER PUBLIC PAYS PREM IN SEP21
HASFSA1,PERSON IS FSA HOLDER - R1
HASFSA3,PERSON IS FSA HOLDER - R3
HASFSA7,PERSON IS FSA HOLDER - R7
HAVEUS2,DOES PERSON HAVE USC PROVIDER-R2
HAVEUS4,DOES PERSON HAVE USC PROVIDER-R4
HAVEUS6,DOES PERSON HAVE USC PROVIDER-R6
HAVEUS8,DOES PERSON HAVE USC PROVIDER-R8
HAVFUN4,PROBLEM HAVING FUN (5-17) - R4
HAVFUN8,PROBLEM HAVING FUN (5-17) - R8
HELD1X,HEALTH INSUR HELD FROM R1 CMJ (ED)
HELD2X,HEALTH INSUR HELD FROM R2 CMJ (ED)
HELD3X,HEALTH INSUR HELD FROM R3 CMJ (ED)
HELD4X,HEALTH INSUR HELD FROM R4 CMJ (ED)
HELD5X,HEALTH INSUR HELD FROM R5 CMJ (ED)
HELD6X,HEALTH INSUR HELD FROM R6 CMJ (ED)
HELD7X,HEALTH INSUR HELD FROM R7 CMJ (ED)
HELD8X,HEALTH INSUR HELD FROM R8 CMJ (ED)
HELD9X,HEALTH INSUR HELD FROM R9 CMJ (ED)
HELMET2,DR ADVISE BIKE HELMET (2-17)-R2
HELMET6,DR ADVISE BIKE HELMET (2-17)-R6
HHAEXPY1,TOTAL HOME HEALTH AGENCY EXP 18
HHAEXPY2,TOTAL HOME HEALTH AGENCY EXP 19
HHAEXPY3,TOTAL HOME HEALTH AGENCY EXP 20
HHAEXPY4,TOTAL HOME HEALTH AGENCY EXP 21
HHAGDY1,# AGENCY HOME HEALTH PROVIDER DAYS 18
HHAGDY2,# AGENCY HOME HEALTH PROVIDER DAYS 19
HHAGDY3,# AGENCY HOME HEALTH PROVIDER DAYS 20
HHAGDY4,# AGENCY HOME HEALTH PROVIDER DAYS 21
HHAMCDY1,HOME HLTH AGENCY - MEDICAID AMT 18
HHAMCDY2,HOME HLTH AGENCY - MEDICAID AMT 19
HHAMCDY3,HOME HLTH AGENCY - MEDICAID AMT 20
HHAMCDY4,HOME HLTH AGENCY - MEDICAID AMT 21
HHAMCRY1,HOME HLTH AGENCY - MEDICARE AMT 18
HHAMCRY2,HOME HLTH AGENCY - MEDICARE AMT 19
HHAMCRY3,HOME HLTH AGENCY - MEDICARE AMT 20
HHAMCRY4,HOME HLTH AGENCY - MEDICARE AMT 21
HHAOFDY1,HOME HLTH AGENCY - OTHER FED AMT 18
HHAOFDY2,HOME HLTH AGENCY - OTHER FED AMT 19
HHAOFDY3,HOME HLTH AGENCY - OTHER FED AMT 20
HHAOFDY4,HOME HLTH AGENCY - OTHER FED AMT 21
HHAOPRY1,HOME HLTH AGENCY - OTH PRIVATE AMT 18
HHAOPUY1,HOME HLTH AGENCY - OTH PUBLIC AMT 18
HHAOSRY1,H HLTH AGENCY - OT UNCLASS SRCE AMT 18
HHAOSRY2,H HLTH AGENCY - OT UNCLASS SRCE AMT 19
HHAOSRY3,H HLTH AGENCY - OT UNCLASS SRCE AMT 20
HHAOSRY4,H HLTH AGENCY - OT UNCLASS SRCE AMT 21
HHAOTHY1,HOME HLTH AGENCY - OTH COMBINED AMT 18
HHAOTHY2,HOME HLTH AGENCY - OTH COMBINED AMT 19
HHAOTHY3,HOME HLTH AGENCY - OTH COMBINED AMT 20
HHAOTHY4,HOME HLTH AGENCY - OTH COMBINED AMT 21
HHAPRVY1,HOME HLTH AGENCY - PRIVATE INS AMT 18
HHAPRVY2,HOME HLTH AGENCY - PRIVATE INS AMT 19
HHAPRVY3,HOME HLTH AGENCY - PRIVATE INS AMT 20
HHAPRVY4,HOME HLTH AGENCY - PRIVATE INS AMT 21
HHAPTRY1,HOME HLTH AGENCY - PRV & TRI AMT 18
HHAPTRY2,HOME HLTH AGENCY - PRV & TRI AMT 19
HHAPTRY3,HOME HLTH AGENCY - PRV & TRI AMT 20
HHAPTRY4,HOME HLTH AGENCY - PRV & TRI AMT 21
HHASLFY1,HOME HLTH AGENCY - SELF/FAMILY AMT 18
HHASLFY2,HOME HLTH AGENCY - SELF/FAMILY AMT 19
HHASLFY3,HOME HLTH AGENCY - SELF/FAMILY AMT 20
HHASLFY4,HOME HLTH AGENCY - SELF/FAMILY AMT 21
HHASTLY1,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 18
HHASTLY2,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 19
HHASTLY3,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 20
HHASTLY4,HOME HLTH AGENCY-OTHR ST/LOCAL AMT 21
HHATCHY1,HOME HEALTH AGENCY VISIT CHARGES 18
HHATCHY2,HOME HEALTH AGENCY VISIT CHARGES 19
HHATCHY3,HOME HEALTH AGENCY VISIT CHARGES 20
HHATCHY4,HOME HEALTH AGENCY VISIT CHARGES 21
HHATRIY1,HOME HLTH AGENCY-TRICARE AMT 18
HHATRIY2,HOME HLTH AGENCY-TRICARE AMT 19
HHATRIY3,HOME HLTH AGENCY-TRICARE AMT 20
HHATRIY4,HOME HLTH AGENCY-TRICARE AMT 21
HHAVAY1,HOME HLTH AGENCY-VA/CHAMPVA AMT 18
HHAVAY2,HOME HLTH AGENCY-VA/CHAMPVA AMT 19
HHAVAY3,HOME HLTH AGENCY-VA/CHAMPVA AMT 20
HHAVAY4,HOME HLTH AGENCY-VA/CHAMPVA AMT 21
HHAWCPY1,HOME HLTH AGENCY - WORKERS COMP AMT 18
HHAWCPY2,HOME HLTH AGENCY - WORKERS COMP AMT 19
HHAWCPY3,HOME HLTH AGENCY- WORKERS COMP AMT 20
HHAWCPY4,HOME HLTH AGENCY- WORKERS COMP AMT 21
HHINDDY1,# NON-AGENCY HOME HEALTH PROVIDR DAYS 18
HHINDDY2,# NON-AGENCY HOME HEALTH PROVIDR DAYS 19
HHINDDY3,# NON-AGENCY HOME HEALTH PROVIDR DAYS 20
HHINDDY4,# NON-AGENCY HOME HEALTH PROVIDR DAYS 21
HHINFDY1,# INFORMAL HOME HEALTH PROVIDER DAYS 18
HHINFDY2,# INFORMAL HOME HEALTH PROVIDER DAYS 19
HHINFDY3,# INFORMAL HOME HEALTH PROVIDER DAYS 20
HHINFDY4,# INFORMAL HOME HEALTH PROVIDER DAYS 21
HHNEXPY1,TOTAL HOME HEALTH NON-AGNCY EXP 18
HHNEXPY2,TOTAL HOME HEALTH NON-AGNCY EXP 19
HHNEXPY3,TOTAL HOME HEALTH NON-AGNCY EXP 20
HHNEXPY4,TOTAL HOME HEALTH NON-AGNCY EXP 21
HHNMCDY1,HOME HLTH NON-AGNCY - MEDICAID AMT 18
HHNMCDY2,HOME HLTH NON-AGNCY - MEDICAID AMT 19
HHNMCDY3,HOME HLTH NON-AGNCY - MEDICAID AMT 20
HHNMCDY4,HOME HLTH NON-AGNCY - MEDICAID AMT 21
HHNMCRY1,HOME HLTH NON-AGNCY - MEDICARE AMT 18
HHNMCRY2,HOME HLTH NON-AGNCY - MEDICARE AMT 19
HHNMCRY3,HOME HLTH NON-AGNCY - MEDICARE AMT 20
HHNMCRY4,HOME HLTH NON-AGNCY - MEDICARE AMT 21
HHNOFDY1,HOME HLTH NON-AGNCY-OTHR FED AMT 18
HHNOFDY2,HOME HLTH NON-AGNCY-OTHR FED AMT 19
HHNOFDY3,HOME HLTH NON-AGNCY-OTHR FED AMT 20
HHNOFDY4,HOME HLTH NON-AGNCY-OTHR FED AMT 21
HHNOPRY1,HOME HLTH NON-AGNCY-OTH PRIVATE AMT 18
HHNOPUY1,HOME HLTH NON-AGNCY-OTH PUBLIC AMT 18
HHNOSRY1,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 18
HHNOSRY2,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 19
HHNOSRY3,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 20
HHNOSRY4,H HLTH NON-AGNCY-OT UNCLASS SRCE AMT 21
HHNOTHY1,HOME HLTH NON-AGNCY -OTH COMBINED AMT 18
HHNOTHY2,HOME HLTH NON-AGNCY -OTH COMBINED AMT 19
HHNOTHY3,HOME HLTH NON-AGNCY -OTH COMBINED AMT 20
HHNOTHY4,HOME HLTH NON-AGNCY -OTH COMBINED AMT 21
HHNPRVY1,HOME HLTH NON-AGNCY - PRIV INS AMT 18
HHNPRVY2,HOME HLTH NON-AGNCY - PRIV INS AMT 19
HHNPRVY3,HOME HLTH NON-AGNCY - PRIV INS AMT 20
HHNPRVY4,HOME HLTH NON-AGNCY - PRIV INS AMT 21
HHNPTRY1,HOME HLTH NON-AGNCY - PRV & TRI AMT 18
HHNPTRY2,HOME HLTH NON-AGNCY - PRV & TRI AMT 19
HHNPTRY3,HOME HLTH NON-AGNCY - PRV & TRI AMT 20
HHNPTRY4,HOME HLTH NON-AGNCY - PRV & TRI AMT 21
HHNSLFY1,HOME HLTH NON-AGNCY - SELF/FAM AMT 18
HHNSLFY2,HOME HLTH NON-AGNCY - SELF/FAM AMT 19
HHNSLFY3,HOME HLTH NON-AGNCY - SELF/FAM AMT 20
HHNSLFY4,HOME HLTH NON-AGNCY - SELF/FAM AMT 21
HHNSTLY1,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 18
HHNSTLY2,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 19
HHNSTLY3,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 20
HHNSTLY4,HOME HLTH NON-AGNCY-OTHR ST/LOCL AMT 21
HHNTCHY1,HOME HEALTH NON-AGENCY VISIT CHARGES 18
HHNTCHY2,HOME HEALTH NON-AGENCY VISIT CHARGES 19
HHNTCHY3,HOME HEALTH NON-AGENCY VISIT CHARGES 20
HHNTCHY4,HOME HEALTH NON-AGENCY VISIT CHARGES 21
HHNTRIY1,HOME HLTH NON-AGNCY-TRICARE AMT 18
HHNTRIY2,HOME HLTH NON-AGNCY-TRICARE AMT 19
HHNTRIY3,HOME HLTH NON-AGNCY-TRICARE AMT 20
HHNTRIY4,HOME HLTH NON-AGNCY-TRICARE AMT 21
HHNVAY1,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 18
HHNVAY2,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 19
HHNVAY3,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 20
HHNVAY4,HOME HLTH NON-AGNCY-VA/CHAMPVA AMT 21
HHNWCPY1,HOME HLTH NON-AGNCY-WORKERS COMP AMT 18
HHNWCPY2,HOME HLTH NON-AGNCY-WORKERS COMP AMT 19
HHNWCPY3,HOME HLTH NON-AGNCY-WORKERS COMP AMT 20
HHNWCPY4,HOME HLTH NON-AGNCY-WORKERS COMP AMT 21
HHTOTDY1,# HOME HEALTH PROVIDER DAYS 18
HHTOTDY2,# HOME HEALTH PROVIDER DAYS 19
HHTOTDY3,# HOME HEALTH PROVIDER DAYS 20
HHTOTDY4,# HOME HEALTH PROVIDER DAYS 21
HIBPAGY1,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 18
HIBPAGY2,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 19
HIBPAGY3,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 20
HIBPAGY4,AGE OF DIAGNOSIS-HIGH BLOOD PRESSURE 21
HIBPDXY1,HIGH BLOOD PRESSURE DIAG (>17) 18
HIBPDXY2,HIGH BLOOD PRESSURE DIAG (>17) 19
HIBPDXY3,HIGH BLOOD PRESSURE DIAG (>17) 20
HIBPDXY4,HIGH BLOOD PRESSURE DIAG (>17) 21
HIDEG,HIGHEST DEGREE WHEN FIRST ENTERED MEPS
HIEUIDY1,HIEU IDENTIFIER 18
HIEUIDY2,HIEU IDENTIFIER 19
HIEUIDY3,HIEU IDENTIFIER 20
HIEUIDY4,HIEU IDENTIFIER 21
HISPANX,HISPANIC ETHNICITY (EDITED/IMPUTED)
HISPNCAT,HISPANIC ETHNICITY (EDITED/IMPUTED)
HOMEBH4,PROBLEM W/BEHAVIOR AT HOME (5-17)-R4
HOMEBH8,PROBLEM W/BEHAVIOR AT HOME (5-17)-R8
HONRDC1,"HONORABLY DISCHARGED FROM MILITARY,R1"
HONRDC2,"HONORABLY DISCHARGED FROM MILITARY,R2"
HOUR1,HOURS PER WEEK AT R1 CMJ
HOUR1H,HOURS PER WEEK AT R1 CMJ (IMP)
HOUR2,HOURS PER WEEK AT R2 CMJ
HOUR2H,HOURS PER WEEK AT R2 CMJ (IMP)
HOUR3,HOURS PER WEEK AT R3 CMJ
HOUR3H,HOURS PER WEEK AT R3 CMJ (IMP)
HOUR4,HOURS PER WEEK AT R4 CMJ
HOUR4H,HOURS PER WEEK AT R4 CMJ (IMP)
HOUR5,HOURS PER WEEK AT R5 CMJ
HOUR5H,HOURS PER WEEK AT R5 CMJ (IMP)
HOUR6,HOURS PER WEEK AT R6 CMJ
HOUR6H,HOURS PER WEEK AT R6 CMJ (IMP)
HOUR7,HOURS PER WEEK AT R7 CMJ
HOUR7H,HOURS PER WEEK AT R7 CMJ (IMP)
HOUR8,HOURS PER WEEK AT R8 CMJ
HOUR8H,HOURS PER WEEK AT R8 CMJ (IMP)
HOUR9,HOURS PER WEEK AT R9 CMJ
HOUR9H,HOURS PER WEEK AT R9 CMJ (IMP)
HPDAPY1,PHOLDER OF PRIV INS (SRC UNKNWN) APR18
HPDAPY2,PHOLDER OF PRIV INS (SRC UNKNWN) APR19
HPDAPY3,PHOLDER OF PRIV INS (SRC UNKNWN) APR20
HPDAPY4,PHOLDER OF PRIV INS (SRC UNKNWN) APR21
HPDAUY1,PHOLDER OF PRIV INS (SRC UNKNWN) AUG18
HPDAUY2,PHOLDER OF PRIV INS (SRC UNKNWN) AUG19
HPDAUY3,PHOLDER OF PRIV INS (SRC UNKNWN) AUG20
HPDAUY4,PHOLDER OF PRIV INS (SRC UNKNWN) AUG21
HPDDEY1,PHOLDER OF PRIV INS (SRC UNKNWN) DEC18
HPDDEY2,PHOLDER OF PRIV INS (SRC UNKNWN) DEC19
HPDDEY3,PHOLDER OF PRIV INS (SRC UNKNWN) DEC20
HPDDEY4,PHOLDER OF PRIV INS (SRC UNKNWN) DEC21
HPDFEY1,PHOLDER OF PRIV INS (SRC UNKNWN) FEB18
HPDFEY2,PHOLDER OF PRIV INS (SRC UNKNWN) FEB19
HPDFEY3,PHOLDER OF PRIV INS (SRC UNKNWN) FEB20
HPDFEY4,PHOLDER OF PRIV INS (SRC UNKNWN) FEB21
HPDJAY1,PHOLDER OF PRIV INS (SRC UNKNWN) JAN18
HPDJAY2,PHOLDER OF PRIV INS (SRC UNKNWN) JAN19
HPDJAY3,PHOLDER OF PRIV INS (SRC UNKNWN) JAN20
HPDJAY4,PHOLDER OF PRIV INS (SRC UNKNWN) JAN21
HPDJLY1,PHOLDER OF PRIV INS (SRC UNKNWN) JUL18
HPDJLY2,PHOLDER OF PRIV INS (SRC UNKNWN) JUL19
HPDJLY3,PHOLDER OF PRIV INS (SRC UNKNWN) JUL20
HPDJLY4,PHOLDER OF PRIV INS (SRC UNKNWN) JUL21
HPDJUY1,PHOLDER OF PRIV INS (SRC UNKNWN) JUN18
HPDJUY2,PHOLDER OF PRIV INS (SRC UNKNWN) JUN19
HPDJUY3,PHOLDER OF PRIV INS (SRC UNKNWN) JUN20
HPDJUY4,PHOLDER OF PRIV INS (SRC UNKNWN) JUN21
HPDMAY1,PHOLDER OF PRIV INS (SRC UNKNWN) MAR18
HPDMAY2,PHOLDER OF PRIV INS (SRC UNKNWN) MAR19
HPDMAY3,PHOLDER OF PRIV INS (SRC UNKNWN) MAR20
HPDMAY4,PHOLDER OF PRIV INS (SRC UNKNWN) MAR21
HPDMYY1,PHOLDER OF PRIV INS (SRC UNKNWN) MAY18
HPDMYY2,PHOLDER OF PRIV INS (SRC UNKNWN) MAY19
HPDMYY3,PHOLDER OF PRIV INS (SRC UNKNWN) MAY20
HPDMYY4,PHOLDER OF PRIV INS (SRC UNKNWN) MAY21
HPDNOY1,PHOLDER OF PRIV INS (SRC UNKNWN) NOV18
HPDNOY2,PHOLDER OF PRIV INS (SRC UNKNWN) NOV19
HPDNOY3,PHOLDER OF PRIV INS (SRC UNKNWN) NOV20
HPDNOY4,PHOLDER OF PRIV INS (SRC UNKNWN) NOV21
HPDOCY1,PHOLDER OF PRIV INS (SRC UNKNWN) OCT18
HPDOCY2,PHOLDER OF PRIV INS (SRC UNKNWN) OCT19
HPDOCY3,PHOLDER OF PRIV INS (SRC UNKNWN) OCT20
HPDOCY4,PHOLDER OF PRIV INS (SRC UNKNWN) OCT21
HPDSEY1,PHOLDER OF PRIV INS (SRC UNKNWN) SEP18
HPDSEY2,PHOLDER OF PRIV INS (SRC UNKNWN) SEP19
HPDSEY3,PHOLDER OF PRIV INS (SRC UNKNWN) SEP20
HPDSEY4,PHOLDER OF PRIV INS (SRC UNKNWN) SEP21
HPEAPY1,PHOLDER OF EMPL UNION INS IN APR18
HPEAPY2,PHOLDER OF EMPL UNION INS IN APR19
HPEAPY3,PHOLDER OF EMPL UNION INS IN APR20
HPEAPY4,PHOLDER OF EMPL UNION INS IN APR21
HPEAUY1,PHOLDER OF EMPL UNION INS IN AUG18
HPEAUY2,PHOLDER OF EMPL UNION INS IN AUG19
HPEAUY3,PHOLDER OF EMPL UNION INS IN AUG20
HPEAUY4,PHOLDER OF EMPL UNION INS IN AUG21
HPEDEY1,PHOLDER OF EMPL UNION INS IN DEC18
HPEDEY2,PHOLDER OF EMPL UNION INS IN DEC19
HPEDEY3,PHOLDER OF EMPL UNION INS IN DEC20
HPEDEY4,PHOLDER OF EMPL UNION INS IN DEC21
HPEFEY1,PHOLDER OF EMPL UNION INS IN FEB18
HPEFEY2,PHOLDER OF EMPL UNION INS IN FEB19
HPEFEY3,PHOLDER OF EMPL UNION INS IN FEB20
HPEFEY4,PHOLDER OF EMPL UNION INS IN FEB21
HPEJAY1,PHOLDER OF EMPL UNION INS IN JAN18
HPEJAY2,PHOLDER OF EMPL UNION INS IN JAN19
HPEJAY3,PHOLDER OF EMPL UNION INS IN JAN20
HPEJAY4,PHOLDER OF EMPL UNION INS IN JAN21
HPEJLY1,PHOLDER OF EMPL UNION INS IN JUL18
HPEJLY2,PHOLDER OF EMPL UNION INS IN JUL19
HPEJLY3,PHOLDER OF EMPL UNION INS IN JUL20
HPEJLY4,PHOLDER OF EMPL UNION INS IN JUL21
HPEJUY1,PHOLDER OF EMPL UNION INS IN JUN18
HPEJUY2,PHOLDER OF EMPL UNION INS IN JUN19
HPEJUY3,PHOLDER OF EMPL UNION INS IN JUN20
HPEJUY4,PHOLDER OF EMPL UNION INS IN JUN21
HPEMAY1,PHOLDER OF EMPL UNION INS IN MAR18
HPEMAY2,PHOLDER OF EMPL UNION INS IN MAR19
HPEMAY3,PHOLDER OF EMPL UNION INS IN MAR20
HPEMAY4,PHOLDER OF EMPL UNION INS IN MAR21
HPEMYY1,PHOLDER OF EMPL UNION INS IN MAY18
HPEMYY2,PHOLDER OF EMPL UNION INS IN MAY19
HPEMYY3,PHOLDER OF EMPL UNION INS IN MAY20
HPEMYY4,PHOLDER OF EMPL UNION INS IN MAY21
HPENOY1,PHOLDER OF EMPL UNION INS IN NOV18
HPENOY2,PHOLDER OF EMPL UNION INS IN NOV19
HPENOY3,PHOLDER OF EMPL UNION INS IN NOV20
HPENOY4,PHOLDER OF EMPL UNION INS IN NOV21
HPEOCY1,PHOLDER OF EMPL UNION INS IN OCT18
HPEOCY2,PHOLDER OF EMPL UNION INS IN OCT19
HPEOCY3,PHOLDER OF EMPL UNION INS IN OCT20
HPEOCY4,PHOLDER OF EMPL UNION INS IN OCT21
HPESEY1,PHOLDER OF EMPL UNION INS IN SEP18
HPESEY2,PHOLDER OF EMPL UNION INS IN SEP19
HPESEY3,PHOLDER OF EMPL UNION INS IN SEP20
HPESEY4,PHOLDER OF EMPL UNION INS IN SEP21
HPNAPY1,PHOLDER OF NONGROUP INS IN APR18
HPNAPY2,PHOLDER OF NONGROUP INS IN APR19
HPNAPY3,PHOLDER OF NONGROUP INS IN APR20
HPNAPY4,PHOLDER OF NONGROUP INS IN APR21
HPNAUY1,PHOLDER OF NONGROUP INS IN AUG18
HPNAUY2,PHOLDER OF NONGROUP INS IN AUG19
HPNAUY3,PHOLDER OF NONGROUP INS IN AUG20
HPNAUY4,PHOLDER OF NONGROUP INS IN AUG21
